Date,Name,Year,Letterboxd URI,Rating
2020-11-03,Law of Desire,1987,https://boxd.it/24Pg,4
2020-11-03,Wild Strawberries,1957,https://boxd.it/29ZU,4.5
2020-11-04,Spider-Man: Into the Spider-Verse,2018,https://boxd.it/azpY,4.5
2020-11-05,The Equalizer,2014,https://boxd.it/4TUK,3
2020-11-06,The Talented Mr. Ripley,1999,https://boxd.it/2924,4.5
2020-11-08,The Longest Yard,2005,https://boxd.it/1Z3c,2.5
2020-11-10,The Curious Case of Benjamin Button,2008,https://boxd.it/23Fk,4
2020-11-12,The Queen's Gambit,2020,https://boxd.it/s1Ym,5
2020-11-16,Instant Family,2018,https://boxd.it/hHpQ,3.5
2020-11-25,The Farewell,2019,https://boxd.it/kIky,3.5
2020-11-26,The Leisure Seeker,2017,https://boxd.it/g1ya,4.5
2020-11-26,Easy A,2010,https://boxd.it/17DK,3
2020-12-03,Kika,1993,https://boxd.it/20sM,3
2020-12-03,The Hours,2002,https://boxd.it/2a3s,4.5
2020-12-04,The Undoing,2020,https://boxd.it/rlRo,3.5
2020-12-04,The Shining,1980,https://boxd.it/29Nu,4.5
2020-12-05,Gentlemen Prefer Blondes,1953,https://boxd.it/29Hc,3.5
2020-12-07,Cléo from 5 to 7,1962,https://boxd.it/2agm,4
2020-12-08,"Where'd You Go, Bernadette",2019,https://boxd.it/efuC,4
2020-12-08,Trumbo,2015,https://boxd.it/9gG0,3.5
2020-12-09,Portrait of a Lady on Fire,2019,https://boxd.it/jkPq,3
2020-12-13,All About Steve,2009,https://boxd.it/1yTU,2.5
2020-12-13,Parabola,1937,https://boxd.it/6vSO,4
2020-12-22,The Aviator,2004,https://boxd.it/26BU,4.5
2020-12-27,Paradise Road,1997,https://boxd.it/2FJk,4
2020-12-27,Logan,2017,https://boxd.it/7Piy,5
2020-12-29,Annie Hall,1977,https://boxd.it/29M2,4
2020-12-29,John Wick,2014,https://boxd.it/7dEc,5
2020-12-29,Mission: Impossible - Ghost Protocol,2011,https://boxd.it/psI,4.5
2020-12-31,Focus,2015,https://boxd.it/7zl2,3
2021-01-04,Reservoir Dogs,1992,https://boxd.it/2agc,2.5
2021-01-04,Isle of Flowers,1989,https://boxd.it/POU,5
2021-01-04,Finding Dory,2016,https://boxd.it/4aAA,4
2021-01-06,"Crazy, Stupid, Love.",2011,https://boxd.it/D9A,4
2021-01-09,There Will Be Blood,2007,https://boxd.it/20Z2,5
2021-01-12,Eighth Grade,2018,https://boxd.it/hDMG,3.5
2021-01-17,The Bodyguard,1992,https://boxd.it/29Z6,3.5
2021-01-17,Stateless,2020,https://boxd.it/oOjO,4.5
2021-01-17,Song to Song,2017,https://boxd.it/aR5C,2.5
2021-01-17,Double Dad,2021,https://boxd.it/t5Q4,3.5
2021-01-18,Platoon,1986,https://boxd.it/29BS,3.5
2021-01-22,Women on the Verge of a Nervous Breakdown,1988,https://boxd.it/24GI,4.5
2021-01-23,The Rocky Horror Picture Show,1975,https://boxd.it/1a3q,4
2021-01-23,Saturday Night Fever,1977,https://boxd.it/1URQ,2.5
2021-01-23,Jumanji,1995,https://boxd.it/1ZLI,4
2021-01-24,BLACKPINK: Light Up the Sky,2020,https://boxd.it/rOii,3
2021-02-13,Madagascar,2005,https://boxd.it/29dc,4
2021-02-21,Rio,2011,https://boxd.it/NKc,3
2021-02-23,Me Before You,2016,https://boxd.it/9n98,3
2021-03-01,The Devil's Mistress,2016,https://boxd.it/d6eS,3
2021-03-01,For the Love of Jessee,2020,https://boxd.it/q7WC,1.5
2021-03-07,Thelma & Louise,1991,https://boxd.it/28Ew,5
2021-03-07,News of the World,2020,https://boxd.it/lm7a,4
2021-03-07,The Only Living Boy in New York,2017,https://boxd.it/3jRe,3.5
2021-03-07,The Invisible Man,2020,https://boxd.it/kWlA,3.5
2021-03-23,The Clearing,2004,https://boxd.it/1Vvw,2.5
2021-03-29,Pain and Glory,2019,https://boxd.it/iOBQ,3
2021-04-07,Run,2020,https://boxd.it/jVM4,3
2021-04-11,Jaws: The Revenge,1987,https://boxd.it/2a4U,2
2021-04-14,The Terminator,1984,https://boxd.it/2aQY,4
2021-04-19,3 Days to Kill,2014,https://boxd.it/5Ntq,2.5
2021-04-27,Don Jon,2013,https://boxd.it/4sdk,3
2021-04-27,Failure to Launch,2006,https://boxd.it/21lW,3
2021-04-29,Singin' in the Rain,1952,https://boxd.it/29oY,4.5
2021-05-01,My Octopus Teacher,2020,https://boxd.it/prk2,3.5
2021-05-01,Aliens,1986,https://boxd.it/29PA,4.5
2021-05-03,Fargo,1996,https://boxd.it/2aHM,4
2021-05-06,Sound of Metal,2019,https://boxd.it/i7Q4,4.5
2021-05-13,Unleashed,2017,https://boxd.it/bAKA,2.5
2021-05-22,Police Academy,1984,https://boxd.it/1YWg,3
2021-05-23,Alien³,1992,https://boxd.it/20zS,2
2021-05-23,Vantage Point,2008,https://boxd.it/20Uw,3.5
2021-05-23,Alien,1979,https://boxd.it/2awY,4.5
2021-06-03,Fake Famous,2021,https://boxd.it/tF4q,3
2021-06-03,The Day Sports Stood Still,2021,https://boxd.it/uh2s,3
2021-06-04,Life Is Beautiful,1997,https://boxd.it/29Wm,5
2021-06-06,Emma.,2020,https://boxd.it/kmg0,3.5
2021-06-12,No Reservations,2007,https://boxd.it/256w,2.5
2021-06-14,Killers,2010,https://boxd.it/17qQ,1.5
2021-06-14,Meet Joe Black,1998,https://boxd.it/2aEI,2.5
2021-06-15,Ghosts of Girlfriends Past,2009,https://boxd.it/1RIm,3
2021-06-15,"Master, a Building in Copacabana",2002,https://boxd.it/gJK,4.5
2021-06-16,The DUFF,2015,https://boxd.it/8eP8,3
2021-06-20,Closer,2004,https://boxd.it/270K,4
2021-06-20,Just My Luck,2006,https://boxd.it/1XgS,3
2021-06-20,Isn't It Romantic,2019,https://boxd.it/g1jE,3
2021-06-21,Red Light,2018,https://boxd.it/kARa,4.5
2021-06-23,Mike's New Car,2002,https://boxd.it/1P6A,3
2021-06-23,Destino,2003,https://boxd.it/1cMM,4.5
2021-06-23,Paperman,2012,https://boxd.it/4uYW,4
2021-06-23,Small Fry,2011,https://boxd.it/2TdM,4
2021-06-23,Party Central,2013,https://boxd.it/7Dce,3.5
2021-06-27,Casablanca,1942,https://boxd.it/2aG0,4.5
2021-06-27,Carnaval,2021,https://boxd.it/uQIe,1.5
2021-06-27,The Man in the Iron Mask,1998,https://boxd.it/1YZO,2.5
2021-06-27,Citizen Kane,1941,https://boxd.it/71O,3.5
2021-06-27,50 First Dates,2004,https://boxd.it/285c,3.5
2021-06-27,Murder Mystery,2019,https://boxd.it/iEBm,2
2021-06-28,Gone with the Wind,1939,https://boxd.it/29Fq,4.5
2021-06-28,Zodiac,2007,https://boxd.it/27MO,3.5
2021-06-29,Death Becomes Her,1992,https://boxd.it/1YQi,2.5
2021-06-29,Some Like It Hot,1959,https://boxd.it/2aNA,3.5
2021-06-29,Transporter 2,2005,https://boxd.it/1YWq,2
2021-06-30,The Big Lebowski,1998,https://boxd.it/2b6C,4.5
2021-06-30,Monsters University,2013,https://boxd.it/bQm,4
2021-06-30,A Clockwork Orange,1971,https://boxd.it/2aVE,5
2021-06-30,American History X,1998,https://boxd.it/2bdo,4.5
2021-06-30,12 Angry Men,1957,https://boxd.it/2auI,4
2021-07-01,Raiders of the Lost Ark,1981,https://boxd.it/2bbs,4
2021-07-01,Olive Kitteridge,2014,https://boxd.it/91Yy,4.5
2021-07-03,Space Jam,1996,https://boxd.it/26YO,3
2021-07-03,Practical Magic,1998,https://boxd.it/21HS,3.5
2021-07-06,True Grit,2010,https://boxd.it/Sog,4.5
2021-07-07,Auntie Edna,2018,https://boxd.it/jXaw,4.5
2021-07-07,Day & Night,2010,https://boxd.it/11kM,5
2021-07-10,Fantasia,1940,https://boxd.it/29HG,4
2021-07-10,Cinderella,2015,https://boxd.it/4KX6,3.5
2021-07-11,Neighboring Sounds,2012,https://boxd.it/3nzS,3
2021-07-12,Holes,2003,https://boxd.it/20mE,3
2021-07-13,Wonder Woman 1984,2020,https://boxd.it/gBtA,4
2021-07-18,Another Round,2020,https://boxd.it/lkba,4
2021-07-19,The Father,2020,https://boxd.it/m8Ie,5
2021-08-02,Larry Crowne,2011,https://boxd.it/hqa,3
2021-08-02,Shrek,2001,https://boxd.it/29zi,4.5
2021-08-03,The Hunger Games: Mockingjay - Part 2,2015,https://boxd.it/4hk0,4
2021-08-03,Erin Brockovich,2000,https://boxd.it/2al2,3.5
2021-08-03,The Social Dilemma,2020,https://boxd.it/opQI,4
2021-08-09,Funny Face,1957,https://boxd.it/1Qpy,3.5
2021-08-15,Those Who Wish Me Dead,2021,https://boxd.it/lgeu,3
2021-08-18,The Cabinet of Dr. Caligari,1920,https://boxd.it/2aOo,4.5
2021-08-20,All About Eve,1950,https://boxd.it/29LI,4.5
2021-08-21,Roman Holiday,1953,https://boxd.it/29zW,4
2021-08-21,They Don't Wear Black Tie,1981,https://boxd.it/66nQ,4.5
2021-08-22,The Kid,1921,https://boxd.it/1X5U,4.5
2021-08-23,Man with a Movie Camera,1929,https://boxd.it/1u7s,5
2021-08-23,Fantastic Beasts and Where to Find Them,2016,https://boxd.it/7FPC,3
2021-08-23,Scott Pilgrim vs. the World,2010,https://boxd.it/1Aq6,1.5
2021-08-24,Crazy Rich Asians,2018,https://boxd.it/gfnK,4
2021-08-24,Cinema Paradiso,1988,https://boxd.it/1UlA,4.5
2021-08-24,Eyes Wide Shut,1999,https://boxd.it/2axs,4.5
2021-08-24,The Good Liar,2019,https://boxd.it/iuXC,2.5
2021-08-24,Dogtooth,2009,https://boxd.it/158K,3.5
2021-08-25,The Dead Don't Die,2019,https://boxd.it/juZg,4
2021-08-27,Working Girl,1988,https://boxd.it/25ha,3
2021-08-28,Passengers,2016,https://boxd.it/8lFu,3
2021-08-28,Volver,2006,https://boxd.it/2aQO,4.5
2021-09-01,Taste of Cherry,1997,https://boxd.it/1m8W,4.5
2021-09-03,Django Unchained,2012,https://boxd.it/2cCk,4.5
2021-09-03,Through the Olive Trees,1994,https://boxd.it/Lx6,4
2021-09-03,Uncut Gems,2019,https://boxd.it/gXGc,3.5
2021-09-04,Star Wars,1977,https://boxd.it/72s,4
2021-09-04,Black Widow,2021,https://boxd.it/hWV8,2
2021-09-04,The Empire Strikes Back,1980,https://boxd.it/27Vw,4
2021-09-07,My Sister's Keeper,2009,https://boxd.it/1Xh2,3.5
2021-09-08,Moonlight,2016,https://boxd.it/d6bE,4.5
2021-09-11,Hairspray,2007,https://boxd.it/261M,3
2021-09-11,Midnight in Paris,2011,https://boxd.it/i4a,4
2021-09-12,Hanna,2011,https://boxd.it/DBE,3
2021-09-18,The Mask,1994,https://boxd.it/29rS,4
2021-09-23,Acrimony,2018,https://boxd.it/gCy2,2.5
2021-09-24,Second Act,2018,https://boxd.it/ibU0,3
2021-09-24,What Happens in Vegas,2008,https://boxd.it/1Zlq,3
2021-09-30,Cruella,2021,https://boxd.it/bbKg,3.5
2021-10-01,The Matrix Reloaded,2003,https://boxd.it/2a1c,4
2021-10-01,No Time to Die,2021,https://boxd.it/cPX2,2
2021-10-03,The Matrix Revolutions,2003,https://boxd.it/2a12,3
2021-10-04,Fight Club,1999,https://boxd.it/2a9q,4.5
2021-10-04,I May Destroy You,2020,https://boxd.it/qX9i,4
2021-10-05,Nightcrawler,2014,https://boxd.it/780m,4.5
2021-10-05,The Matrix,1999,https://boxd.it/2a1m,5
2021-10-06,The Virgin Suicides,1999,https://boxd.it/28JG,4.5
2021-10-06,Sicario,2015,https://boxd.it/8i7u,3.5
2021-10-08,Quantum of Solace,2008,https://boxd.it/1Vs8,3
2021-10-08,Estômago: A Gastronomic Story,2007,https://boxd.it/2hnO,4
2021-10-10,The Witches of Eastwick,1987,https://boxd.it/2272,3.5
2021-10-13,Spider-Man 3,2007,https://boxd.it/2a7Y,3.5
2021-10-16,To Rome with Love,2012,https://boxd.it/2REG,3.5
2021-10-26,Squid Game,2021,https://boxd.it/x1OG,4
2021-10-28,The Missing,2003,https://boxd.it/1SqI,3
2021-10-31,Roald Dahl's The Witches,2020,https://boxd.it/jk0C,2.5
2021-10-31,Reminiscence,2021,https://boxd.it/lhMM,3.5
2021-10-31,National Treasure: Book of Secrets,2007,https://boxd.it/21rq,3
2021-11-02,Toy Story,1995,https://boxd.it/29qA,4
2021-11-02,Toy Story 2,1999,https://boxd.it/29qq,4.5
2021-11-08,Premonition,2007,https://boxd.it/1Xqe,3
2021-11-08,The Guilty,2021,https://boxd.it/kOPW,2.5
2021-11-12,The Billion Dollar Code,2021,https://boxd.it/xhPK,4
2021-11-15,Tenet,2020,https://boxd.it/leq4,2.5
2021-11-15,My Mom is a Character 3,2019,https://boxd.it/mYk4,3.5
2021-11-18,Inception,2010,https://boxd.it/1skk,4
2021-11-20,The Nanny Diaries,2007,https://boxd.it/1RZM,4
2021-11-28,Good Bye Lenin!,2003,https://boxd.it/2ayA,4
2021-11-30,The Social Network,2010,https://boxd.it/17ue,4.5
2021-11-30,Before Sunset,2004,https://boxd.it/2bcg,4.5
2021-12-01,Blade Runner,1982,https://boxd.it/2bcA,4.5
2021-12-02,Capybara Walking,1887,https://boxd.it/x5XM,5
2021-12-02,Autumn Sonata,1978,https://boxd.it/1Rio,5
2021-12-02,Nomadland,2020,https://boxd.it/lnRy,4
2021-12-07,Venom,2018,https://boxd.it/b8wA,3
2021-12-07,The Interpreter,2005,https://boxd.it/2aWs,3.5
2021-12-07,Drive,2011,https://boxd.it/IG,3.5
2021-12-07,Life,1999,https://boxd.it/21zE,3.5
2021-12-08,Alice in Wonderland,1951,https://boxd.it/1Sz6,4
2021-12-08,Love & Other Drugs,2010,https://boxd.it/UIi,4
2021-12-16,Mad Max: Fury Road,2015,https://boxd.it/2DjO,4
2021-12-16,Lilo & Stitch,2002,https://boxd.it/1TAY,3.5
2021-12-16,The Fate of the Furious,2017,https://boxd.it/bbCw,2.5
2021-12-27,"tick, tick...BOOM!",2021,https://boxd.it/jz2e,4
2021-12-27,Red Notice,2021,https://boxd.it/ixtq,2.5
2021-12-27,Don't Look Up,2021,https://boxd.it/o0Hc,2.5
2021-12-27,The Prom,2020,https://boxd.it/mAyG,2.5
2021-12-28,Spider-Man: No Way Home,2021,https://boxd.it/nwRw,4.5
2021-12-29,Certified Copy,2010,https://boxd.it/IMW,3.5
2021-12-30,The Matrix Resurrections,2021,https://boxd.it/n87k,1
2021-12-31,The Lizzie McGuire Movie,2003,https://boxd.it/1GoA,3.5
2021-12-31,Pretty Woman,1990,https://boxd.it/2b6M,4
2021-12-31,The Avengers,2012,https://boxd.it/1xFW,3.5
2022-01-02,The Lost Daughter,2021,https://boxd.it/kgww,3.5
2022-01-03,The Truman Show,1998,https://boxd.it/18U8,4.5
2022-01-03,The Maltese Falcon,1941,https://boxd.it/29c4,3.5
2022-01-03,I'm So Excited!,2013,https://boxd.it/4BRI,3.5
2022-01-03,The Unforgivable,2021,https://boxd.it/nZ4e,3
2022-01-05,The French Dispatch,2021,https://boxd.it/jLP8,4.5
2022-01-09,The Karate Kid,1984,https://boxd.it/27Wk,4
2022-01-10,Dune,2021,https://boxd.it/fA7G,4
2022-01-10,Live Flesh,1997,https://boxd.it/2aJ4,4
2022-01-11,Jules and Jim,1962,https://boxd.it/28rM,3.5
2022-01-11,Carrie,1976,https://boxd.it/20ZQ,4.5
2022-01-14,A Quiet Place,2018,https://boxd.it/fVJQ,3.5
2022-01-14,Inside Man,2006,https://boxd.it/2auS,4
2022-01-15,Dial M for Murder,1954,https://boxd.it/2adW,4
2022-01-18,The Astronomer's Dream,1898,https://boxd.it/3yr6,4.5
2022-01-19,Rebel Without a Cause,1955,https://boxd.it/2aQu,4.5
2022-01-19,Euphoria: F*ck Anyone Who’s Not a Sea Blob,2021,https://boxd.it/tMkU,4.5
2022-01-20,Strangers on a Train,1951,https://boxd.it/29tk,4.5
2022-01-20,Notorious,1946,https://boxd.it/2aDK,4.5
2022-01-23,The Royal Treatment,2022,https://boxd.it/tIGs,2
2022-01-26,The Human Voice,2020,https://boxd.it/p148,4
2022-01-26,Sing 2,2021,https://boxd.it/fAnE,3
2022-01-26,The Butterfly Effect,2004,https://boxd.it/27M0,3.5
2022-01-29,The Trial,1962,https://boxd.it/25Xg,3.5
2022-01-31,The Karate Kid,2010,https://boxd.it/15HA,3
2022-01-31,Mr. Deeds,2002,https://boxd.it/27BQ,2.5
2022-02-01,Playing,2007,https://boxd.it/33Oe,4.5
2022-02-02,Brief Encounter,1945,https://boxd.it/29sm,4.5
2022-02-02,GoodFellas,1990,https://boxd.it/29FA,4.5
2022-02-12,The Birds,1963,https://boxd.it/2a6m,3
2022-02-12,Jackie Brown,1997,https://boxd.it/2aVO,4
2022-02-14,The Seventh Seal,1957,https://boxd.it/2ahO,3.5
2022-02-15,Parallel Mothers,2021,https://boxd.it/sOP4,4
2022-02-17,The Hunger Games,2012,https://boxd.it/2uds,3.5
2022-02-18,The Hunger Games: Mockingjay - Part 1,2014,https://boxd.it/4hka,3
2022-02-18,The Suicide Squad,2021,https://boxd.it/fw6O,2.5
2022-02-20,I Am Legend,2007,https://boxd.it/21DG,3.5
2022-02-22,Our Brand Is Crisis,2015,https://boxd.it/1Wyw,2.5
2022-02-25,The Tinder Swindler,2022,https://boxd.it/yMLw,3
2022-02-25,Serenity,2019,https://boxd.it/g9sk,2
2022-02-25,Ender's Game,2013,https://boxd.it/2N9Y,2
2022-02-27,Obsessed,2009,https://boxd.it/1IOU,2.5
2022-02-27,Irmão do Jorel: Especial Carnaval Bruttal,2022,https://boxd.it/zxjY,4.5
2022-03-01,Eternals,2021,https://boxd.it/j36o,1.5
2022-03-02,A History of Violence,2005,https://boxd.it/2bfa,4
2022-03-03,The Batman,2022,https://boxd.it/eDGs,2.5
2022-03-03,Game Night,2018,https://boxd.it/fRtu,3
2022-03-04,Sister Act 2: Back in the Habit,1993,https://boxd.it/21Qq,2.5
2022-03-05,The Greatest Showman,2017,https://boxd.it/acjI,3
2022-03-05,Lethal Weapon,1987,https://boxd.it/29e0,3
2022-03-08,Misbehaviour,2020,https://boxd.it/kPkU,3
2022-03-15,Emicida: AmarElo - It's All for Yesterday,2020,https://boxd.it/sLK6,5
2022-03-15,Emicida AmarElo Live in Sao Paulo,2021,https://boxd.it/vTee,5
2022-04-03,Morbius,2022,https://boxd.it/j978,1
2022-04-16,13 Going on 30,2004,https://boxd.it/1X6e,4
2022-04-19,Executive Order,2020,https://boxd.it/mHQC,3
2022-05-01,Yes Man,2008,https://boxd.it/1WPW,3.5
2022-05-01,White Hot: The Rise & Fall of Abercrombie & Fitch,2022,https://boxd.it/zZ8O,2.5
2022-05-12,CODA,2021,https://boxd.it/tbf4,3.5
2022-05-12,Valentine's Day,2010,https://boxd.it/1gui,3
2022-05-12,The Hunt,2012,https://boxd.it/3wEC,4
2022-05-12,Laurel Canyon,2002,https://boxd.it/1Plq,3.5
2022-05-14,Texas Chainsaw Massacre,2022,https://boxd.it/ns6c,1.5
2022-05-14,Senior Year,2022,https://boxd.it/u8C2,3
2022-05-18,A Time to Kill,1996,https://boxd.it/28pc,3
2022-05-23,The Good German,2006,https://boxd.it/2aW8,3
2022-05-27,Everything Everywhere All at Once,2022,https://boxd.it/jUk4,4.5
2022-06-04,Charade,1963,https://boxd.it/23O2,4
2022-06-04,Boogie Nights,1997,https://boxd.it/23um,4.5
2022-06-05,The Master,2012,https://boxd.it/2cBG,3.5
2022-06-06,Murder by Numbers,2002,https://boxd.it/1SQc,2.5
2022-06-06,Fantastic Beasts: The Secrets of Dumbledore,2022,https://boxd.it/bg8Q,2.5
2022-06-07,Doppelgänger,2012,https://boxd.it/7mxa,3.5
2022-06-07,Let's Eat,2020,https://boxd.it/s5pA,2.5
2022-06-15,Jurassic World Dominion,2022,https://boxd.it/ikXW,3
2022-06-16,Women Reply,1975,https://boxd.it/5Eie,4.5
2022-06-16,The Pleasure of Love in Iran,1976,https://boxd.it/4zPA,4
2022-06-16,Six Men Getting Sick,1967,https://boxd.it/HDu,4
2022-06-16,The Alphabet,1969,https://boxd.it/Ssi,4.5
2022-06-18,The Proposal,2009,https://boxd.it/1HiS,3.5
2022-06-18,Top Gun: Maverick,2022,https://boxd.it/cjr4,4
2022-06-20,Spiderhead,2022,https://boxd.it/mLsO,2
2022-06-21,Chungking Express,1994,https://boxd.it/1UDa,3.5
2022-06-24,The Piano Teacher,2001,https://boxd.it/2886,4.5
2022-06-26,Death on the Nile,2022,https://boxd.it/ifpg,2
2022-06-26,En Corps +,2021,https://boxd.it/yO16,4.5
2022-06-26,Waiting for Bojangles,2021,https://boxd.it/w7Ra,4.5
2022-06-26,Rise,2022,https://boxd.it/sZ1Y,4
2022-06-27,Amateur,1994,https://boxd.it/1lQ4,3.5
2022-07-02,The Princess Diaries,2001,https://boxd.it/1XCO,3.5
2022-07-02,The Parent Trap,1961,https://boxd.it/1Fw4,3
2022-07-02,The Parent Trap,1998,https://boxd.it/1XJq,3.5
2022-07-03,The Swindle,1997,https://boxd.it/12w,3.5
2022-07-03,Carol,2015,https://boxd.it/7DPK,4.5
2022-07-05,Frankie,2019,https://boxd.it/iiko,2.5
